Date,INTC,MSFT,IBM,BHP,TM,AAPL,AMZN,BA,QCOM,KO,GOOG,SNE,PTR
2019-02-05,50.0099983215332,107.22000122070312,135.5500030517578,51.150001525878906,123.47000122070312,174.17999267578125,1658.81005859375,410.17999267578125,50.72999954223633,49.2599983215332,1145.989990234375,45.86000061035156,64.56999969482422
2019-02-06,49.900001525878906,106.02999877929688,136.32000732421875,51.0099983215332,121.05000305175781,174.24000549316406,1640.260009765625,411.1099853515625,51.099998474121094,49.2599983215332,1115.22998046875,44.220001220703125,63.70000076293945
2019-02-07,49.22999954223633,105.2699966430664,133.19000244140625,50.470001220703125,118.11000061035156,170.94000244140625,1614.3699951171875,405.1700134277344,50.54999923706055,49.41999816894531,1098.7099609375,43.060001373291016,63.40999984741211
2019-02-08,48.84000015258789,105.66999816894531,133.7100067138672,50.70000076293945,117.30999755859375,170.41000366210938,1588.219970703125,404.9100036621094,50.290000915527344,49.5,1095.06005859375,44.290000915527344,63.369998931884766
2019-02-11,48.77000045776367,105.25,133.99000549316406,50.900001525878906,117.1500015258789,169.42999267578125,1591.0,403.95001220703125,50.83000183105469,49.61000061035156,1095.010009765625,44.59000015258789,62.31999969482422
2019-02-12,50.0099983215332,106.88999938964844,136.0500030517578,51.25,119.77999877929688,170.88999938964844,1638.010009765625,410.7200012207031,51.65999984741211,49.65999984741211,1121.3699951171875,44.279998779296875,62.88999938964844
2019-02-13,50.470001220703125,106.80999755859375,137.52000427246094,51.65999984741211,119.62999725341797,170.17999267578125,1640.0,410.5799865722656,51.59000015258789,49.790000915527344,1120.1600341796875,45.060001373291016,63.720001220703125
2019-02-14,50.810001373291016,106.9000015258789,136.47999572753906,51.970001220703125,119.25,170.8000030517578,1622.6500244140625,409.82000732421875,51.56999969482422,45.59000015258789,1121.6700439453125,45.119998931884766,63.88999938964844
2019-02-15,51.65999984741211,108.22000122070312,138.02999877929688,52.7599983215332,121.1500015258789,170.4199981689453,1607.949951171875,417.9700012207031,51.97999954223633,45.2400016784668,1113.6500244140625,45.790000915527344,64.4800033569336
2019-02-19,51.400001525878906,108.16999816894531,138.6999969482422,53.20000076293945,121.48999786376953,170.92999267578125,1627.5799560546875,416.260009765625,52.0099983215332,44.83000183105469,1118.56005859375,46.220001220703125,66.37999725341797
2019-02-20,51.38999938964844,107.1500015258789,138.0,54.16999816894531,122.79000091552734,172.02999877929688,1622.0999755859375,421.54998779296875,52.45000076293945,45.099998474121094,1113.800048828125,46.880001068115234,67.37999725341797
2019-02-21,51.40999984741211,109.41000366210938,137.83999633789062,53.38999938964844,121.23999786376953,171.05999755859375,1619.43994140625,417.5799865722656,52.349998474121094,45.86000061035156,1096.969970703125,47.63999938964844,66.4800033569336
2019-02-22,52.4900016784668,110.97000122070312,139.25,54.29999923706055,121.81999969482422,172.97000122070312,1631.56005859375,424.04998779296875,53.119998931884766,45.279998779296875,1110.3699951171875,47.88999938964844,67.54000091552734
2019-02-25,53.099998474121094,111.58999633789062,139.4600067138672,54.15999984741211,122.41000366210938,174.22999572753906,1633.0,426.8699951171875,52.9900016784668,44.939998626708984,1109.4000244140625,48.459999084472656,66.80000305175781
2019-02-26,53.22999954223633,112.36000061035156,139.72000122070312,54.47999954223633,123.2300033569336,174.3300018310547,1636.4000244140625,426.7699890136719,53.029998779296875,44.689998626708984,1115.1300048828125,48.189998626708984,67.26000213623047
2019-02-27,53.2400016784668,112.16999816894531,139.1699981689453,54.279998779296875,122.31999969482422,174.8699951171875,1641.0899658203125,435.44000244140625,53.040000915527344,44.939998626708984,1116.050048828125,48.43000030517578,67.25
2019-02-28,52.959999084472656,112.02999877929688,138.1300048828125,52.900001525878906,121.04000091552734,173.14999389648438,1639.8299560546875,439.9599914550781,53.38999938964844,45.34000015258789,1119.9200439453125,47.9900016784668,65.86000061035156
2019-03-01,53.29999923706055,112.52999877929688,139.1999969482422,52.5099983215332,120.33999633789062,174.97000122070312,1671.72998046875,440.6199951171875,54.20000076293945,45.380001068115234,1140.989990234375,47.88999938964844,65.91999816894531
2019-03-04,53.939998626708984,112.26000213623047,138.42999267578125,52.790000915527344,118.41999816894531,175.85000610351562,1696.1700439453125,432.69000244140625,53.779998779296875,45.650001525878906,1147.800048828125,47.619998931884766,66.04000091552734
2019-03-05,53.68000030517578,111.69999694824219,137.8800048828125,52.88999938964844,118.26000213623047,175.52999877929688,1692.4300537109375,430.1199951171875,53.939998626708984,45.599998474121094,1162.030029296875,47.65999984741211,66.36000061035156
2019-03-06,52.95000076293945,111.75,136.97999572753906,53.22999954223633,117.9800033569336,174.52000427246094,1668.949951171875,424.4599914550781,54.79999923706055,45.45000076293945,1157.8599853515625,47.529998779296875,65.68000030517578
2019-03-07,52.599998474121094,110.38999938964844,135.36000061035156,51.88999938964844,117.23999786376953,172.5,1625.949951171875,422.55999755859375,54.029998779296875,45.279998779296875,1143.300048828125,46.400001525878906,64.41000366210938
2019-03-08,52.47999954223633,110.51000213623047,135.08999633789062,51.650001525878906,117.70999908447266,172.91000366210938,1620.800048828125,422.5400085449219,53.529998779296875,44.84000015258789,1142.3199462890625,45.95000076293945,63.720001220703125
2019-03-11,53.349998474121094,112.83000183105469,137.7100067138672,52.130001068115234,119.12999725341797,178.89999389648438,1670.6199951171875,400.010009765625,54.349998474121094,46.18000030517578,1175.760009765625,46.099998474121094,64.8499984741211
2019-03-12,53.56999969482422,113.62000274658203,138.27999877929688,52.279998779296875,118.76000213623047,180.91000366210938,1673.0999755859375,375.4100036621094,54.84000015258789,46.04999923706055,1193.199951171875,46.310001373291016,64.95999908447266
2019-03-13,54.369998931884766,114.5,138.55999755859375,52.810001373291016,119.30999755859375,181.7100067138672,1690.81005859375,377.1400146484375,55.38999938964844,46.220001220703125,1193.3199462890625,46.65999984741211,65.25
2019-03-14,53.439998626708984,114.58999633789062,138.7899932861328,52.20000076293945,117.69999694824219,183.72999572753906,1686.219970703125,373.29998779296875,55.400001525878906,45.70000076293945,1185.550048828125,46.119998931884766,64.9000015258789
2019-03-15,54.33000183105469,115.91000366210938,139.42999267578125,52.119998931884766,118.97000122070312,186.1199951171875,1712.3599853515625,378.989990234375,56.599998474121094,45.29999923706055,1184.4599609375,46.25,65.12000274658203
2019-03-18,54.099998474121094,117.56999969482422,140.2100067138672,53.02000045776367,119.51000213623047,188.02000427246094,1742.1500244140625,372.2799987792969,56.83000183105469,45.40999984741211,1184.260009765625,46.08000183105469,66.69999694824219
2019-03-19,54.16999816894531,117.6500015258789,140.49000549316406,52.84000015258789,119.7300033569336,186.52999877929688,1761.8499755859375,373.42999267578125,56.970001220703125,45.560001373291016,1198.8499755859375,45.529998779296875,67.70999908447266
2019-03-20,53.81999969482422,117.5199966430664,139.60000610351562,53.38999938964844,119.66999816894531,188.16000366210938,1797.27001953125,376.1600036621094,57.15999984741211,45.529998779296875,1223.969970703125,43.279998779296875,68.5999984741211
2019-03-21,54.63999938964844,120.22000122070312,141.44000244140625,53.689998626708984,120.44000244140625,195.08999633789062,1819.260009765625,372.70001220703125,57.77000045776367,45.5099983215332,1231.5400390625,44.0099983215332,68.41000366210938
2019-03-22,53.2599983215332,117.05000305175781,139.4499969482422,52.25,120.22000122070312,191.0500030517578,1764.77001953125,362.1700134277344,56.81999969482422,45.93000030517578,1205.5,42.029998779296875,66.02999877929688
2019-03-25,52.779998779296875,117.66000366210938,139.17999267578125,52.709999084472656,120.48999786376953,188.74000549316406,1774.260009765625,370.4599914550781,56.63999938964844,46.029998779296875,1193.0,42.150001525878906,65.05999755859375
2019-03-26,53.439998626708984,117.91000366210938,140.22000122070312,53.5,121.7699966430664,186.7899932861328,1783.760009765625,370.3800048828125,58.0,46.63999938964844,1184.6199951171875,42.72999954223633,65.30999755859375
2019-03-27,53.15999984741211,116.7699966430664,139.24000549316406,53.86000061035156,121.02999877929688,188.47000122070312,1765.699951171875,374.2099914550781,56.90999984741211,46.61000061035156,1173.02001953125,42.790000915527344,64.93000030517578
2019-03-28,53.11000061035156,116.93000030517578,139.9199981689453,54.0099983215332,119.06999969482422,188.72000122070312,1773.4200439453125,374.44000244140625,56.54999923706055,46.58000183105469,1168.489990234375,42.400001525878906,65.48999786376953
2019-03-29,53.70000076293945,117.94000244140625,141.10000610351562,54.66999816894531,118.0199966430664,189.9499969482422,1780.75,381.4200134277344,57.029998779296875,46.86000061035156,1173.31005859375,42.2400016784668,65.43000030517578
2019-04-01,54.5099983215332,119.0199966430664,143.3000030517578,56.0,119.87999725341797,191.24000549316406,1814.18994140625,391.5400085449219,57.810001373291016,46.720001220703125,1194.4300537109375,42.97999954223633,66.66000366210938
2019-04-02,54.36000061035156,119.19000244140625,143.0,56.11000061035156,120.6500015258789,194.02000427246094,1813.97998046875,390.75,58.09000015258789,46.56999969482422,1200.489990234375,42.16999816894531,65.91999816894531
2019-04-03,55.47999954223633,119.97000122070312,143.6300048828125,56.29999923706055,121.06999969482422,195.35000610351562,1820.699951171875,384.739990234375,57.68000030517578,46.18000030517578,1205.9200439453125,42.38999938964844,65.88999938964844
2019-04-04,55.91999816894531,119.36000061035156,142.77999877929688,56.18000030517578,122.08000183105469,195.69000244140625,1818.8599853515625,395.8599853515625,57.86000061035156,46.47999954223633,1215.0,42.52000045776367,66.63999938964844
2019-04-05,55.599998474121094,119.88999938964844,143.27999877929688,56.33000183105469,122.54000091552734,197.0,1837.280029296875,391.92999267578125,57.9900016784668,46.470001220703125,1207.1500244140625,43.06999969482422,67.27999877929688
2019-04-08,55.68000030517578,119.93000030517578,143.38999938964844,57.130001068115234,122.23999786376953,200.10000610351562,1849.8599853515625,374.5199890136719,57.7599983215332,46.54999923706055,1203.8399658203125,46.599998474121094,67.58000183105469
2019-04-09,55.31999969482422,119.27999877929688,142.11000061035156,56.5099983215332,122.05999755859375,199.5,1835.8399658203125,369.0400085449219,57.439998626708984,46.66999816894531,1197.25,46.189998626708984,67.29000091552734
2019-04-10,55.75,120.19000244140625,143.02000427246094,57.0,122.18000030517578,200.6199951171875,1847.3299560546875,364.94000244140625,56.33000183105469,46.63999938964844,1202.1600341796875,46.08000183105469,67.04000091552734
2019-04-11,55.79999923706055,120.33000183105469,143.77999877929688,56.349998474121094,121.04000091552734,198.9499969482422,1844.0699462890625,370.1600036621094,55.900001525878906,46.709999084472656,1204.6199951171875,46.25,65.80000305175781
2019-04-12,56.41999816894531,120.94999694824219,144.35000610351562,56.83000183105469,122.4000015258789,198.8699951171875,1843.06005859375,379.6400146484375,56.95000076293945,46.7400016784668,1217.8699951171875,46.9900016784668,65.69999694824219
2019-04-15,56.279998779296875,121.05000305175781,143.89999389648438,56.02000045776367,121.97000122070312,199.22999572753906,1844.8699951171875,375.4599914550781,57.18000030517578,47.0,1221.0999755859375,47.310001373291016,64.52999877929688
2019-04-16,56.709999084472656,120.7699966430664,145.13999938964844,55.369998931884766,121.75,199.25,1863.0400390625,381.7200012207031,70.44999694824219,46.95000076293945,1227.1300048828125,47.95000076293945,64.51000213623047
2019-04-17,58.560001373291016,121.7699966430664,139.11000061035156,55.119998931884766,124.08000183105469,203.1300048828125,1864.8199462890625,377.5199890136719,79.08000183105469,47.279998779296875,1236.3399658203125,47.7400016784668,64.01000213623047
2019-04-18,58.4900016784668,123.37000274658203,140.3300018310547,54.95000076293945,125.16000366210938,203.86000061035156,1861.68994140625,380.07000732421875,79.88999938964844,47.47999954223633,1236.3699951171875,47.86000061035156,64.58999633789062
2019-04-22,58.81999969482422,123.76000213623047,138.88999938964844,55.130001068115234,124.16000366210938,204.52999877929688,1887.31005859375,375.1700134277344,81.97000122070312,47.400001525878906,1248.8399658203125,47.61000061035156,65.41000366210938
2019-04-23,58.779998779296875,125.44000244140625,140.44000244140625,54.68000030517578,124.94000244140625,207.47999572753906,1923.77001953125,374.0199890136719,86.72000122070312,48.209999084472656,1264.550048828125,48.29999923706055,65.25
2019-04-24,58.720001220703125,125.01000213623047,139.9499969482422,53.29999923706055,122.87999725341797,207.16000366210938,1901.75,375.4599914550781,86.83000183105469,47.97999954223633,1256.0,46.459999084472656,64.44999694824219
2019-04-25,57.61000061035156,129.14999389648438,138.6300048828125,53.349998474121094,123.19000244140625,205.27999877929688,1902.25,382.79998779296875,85.06999969482422,47.84000015258789,1263.449951171875,46.65999984741211,64.04000091552734
2019-04-26,52.43000030517578,129.88999938964844,139.44000244140625,53.279998779296875,123.62000274658203,204.3000030517578,1950.6300048828125,380.7900085449219,86.63999938964844,48.2599983215332,1272.1800537109375,50.2400016784668,63.59000015258789
2019-04-29,51.11000061035156,129.77000427246094,139.0500030517578,53.34000015258789,123.80999755859375,204.61000061035156,1938.4300537109375,379.04998779296875,87.25,48.41999816894531,1287.5799560546875,50.25,63.66999816894531
2019-04-30,51.040000915527344,130.60000610351562,140.27000427246094,52.95000076293945,123.5999984741211,200.6699981689453,1926.52001953125,377.69000244140625,86.12999725341797,49.060001373291016,1188.47998046875,50.369998931884766,63.290000915527344
2019-05-01,50.7599983215332,127.87999725341797,140.55999755859375,51.91999816894531,122.91999816894531,210.52000427246094,1911.52001953125,376.79998779296875,86.37000274658203,48.59000015258789,1168.0799560546875,51.36000061035156,62.939998626708984
2019-05-02,50.54999923706055,126.20999908447266,139.58999633789062,51.720001220703125,122.58999633789062,209.14999389648438,1900.8199462890625,375.79998779296875,87.13999938964844,48.38999938964844,1162.6099853515625,51.459999084472656,61.849998474121094
2019-05-03,51.75,128.89999389648438,140.25,52.810001373291016,123.6500015258789,211.75,1962.4599609375,376.4599914550781,89.29000091552734,48.720001220703125,1185.4000244140625,52.25,62.41999816894531
2019-05-06,51.220001220703125,128.14999389648438,140.3800048828125,51.900001525878906,122.9800033569336,208.47999572753906,1950.550048828125,371.6000061035156,88.25,48.470001220703125,1189.3900146484375,51.220001220703125,61.93000030517578
2019-05-07,50.47999954223633,125.5199966430664,137.63999938964844,51.88999938964844,122.5,202.86000061035156,1921.0,357.2300109863281,85.19999694824219,48.0,1174.0999755859375,48.88999938964844,60.04999923706055
2019-05-08,49.2400016784668,125.51000213623047,138.0,51.779998779296875,121.76000213623047,202.89999389648438,1917.77001953125,359.75,84.54000091552734,47.849998474121094,1166.27001953125,48.75,60.02000045776367
2019-05-09,46.619998931884766,125.5,135.33999633789062,51.45000076293945,119.31999969482422,200.72000122070312,1899.8699951171875,354.1300048828125,83.77999877929688,47.400001525878906,1162.3800048828125,48.75,59.34000015258789
2019-05-10,46.20000076293945,127.12999725341797,135.32000732421875,51.869998931884766,119.2699966430664,197.17999267578125,1889.97998046875,354.6700134277344,85.83999633789062,48.189998626708984,1164.27001953125,49.70000076293945,58.939998626708984
2019-05-13,44.7599983215332,123.3499984741211,131.4199981689453,50.650001525878906,118.26000213623047,185.72000122070312,1822.6800537109375,337.3699951171875,83.88999938964844,48.04999923706055,1132.030029296875,48.029998779296875,57.869998931884766
2019-05-14,45.16999816894531,124.7300033569336,133.30999755859375,51.25,119.06999969482422,188.66000366210938,1840.1199951171875,343.0400085449219,86.12999725341797,48.689998626708984,1120.43994140625,48.439998626708984,59.11000061035156
2019-05-15,45.619998931884766,126.0199966430664,134.39999389648438,51.41999816894531,120.63999938964844,190.9199981689453,1871.1500244140625,345.6400146484375,86.26000213623047,49.18000030517578,1164.2099609375,49.939998626708984,58.40999984741211
2019-05-16,45.529998779296875,128.92999267578125,135.8800048828125,52.040000915527344,119.9000015258789,190.0800018310547,1907.5699462890625,353.80999755859375,82.80999755859375,49.58000183105469,1178.97998046875,52.0,58.900001525878906
2019-05-17,44.88999938964844,128.07000732421875,134.32000732421875,52.06999969482422,118.4000015258789,189.0,1869.0,355.0199890136719,81.5,49.20000076293945,1162.300048828125,52.61000061035156,58.06999969482422
2019-05-20,43.560001373291016,126.22000122070312,135.1199951171875,52.31999969482422,118.11000061035156,183.08999633789062,1858.969970703125,352.7900085449219,76.62000274658203,48.849998474121094,1138.8499755859375,52.20000076293945,58.099998474121094
2019-05-21,44.459999084472656,126.9000015258789,136.4499969482422,52.34000015258789,118.25,186.60000610351562,1857.52001953125,358.75,77.75,48.599998474121094,1149.6300048828125,51.029998779296875,58.380001068115234
2019-05-22,44.0,127.66999816894531,136.35000610351562,51.7599983215332,117.31999969482422,182.77999877929688,1859.6800537109375,352.7799987792969,69.30999755859375,49.650001525878906,1151.4200439453125,50.4900016784668,57.849998474121094
2019-05-23,44.529998779296875,126.18000030517578,132.38999938964844,51.279998779296875,117.47000122070312,179.66000366210938,1815.47998046875,350.54998779296875,68.26000213623047,49.849998474121094,1140.77001953125,48.34000015258789,56.310001373291016
2019-05-24,44.56999969482422,126.23999786376953,132.27999877929688,52.47999954223633,118.55000305175781,178.97000122070312,1823.280029296875,354.8999938964844,66.20999908447266,49.61000061035156,1133.469970703125,48.97999954223633,57.36000061035156
2019-05-28,43.56999969482422,126.16000366210938,130.4600067138672,53.150001525878906,119.4000015258789,178.22999572753906,1836.4300537109375,354.8800048828125,65.37000274658203,49.099998474121094,1134.1500244140625,49.16999816894531,56.88999938964844
2019-05-29,44.22999954223633,124.94000244140625,129.69000244140625,52.63999938964844,119.55000305175781,177.3800048828125,1819.18994140625,348.79998779296875,65.76000213623047,48.61000061035156,1116.4599609375,48.22999954223633,56.709999084472656
2019-05-30,44.72999954223633,125.7300033569336,129.57000732421875,52.5,119.75,178.3000030517578,1816.3199462890625,349.8699951171875,66.58999633789062,49.25,1117.949951171875,48.529998779296875,56.16999816894531
2019-05-31,44.040000915527344,123.68000030517578,126.98999786376953,51.90999984741211,117.58000183105469,175.07000732421875,1775.0699462890625,341.6099853515625,66.81999969482422,49.130001068115234,1103.6300048828125,48.0,55.33000183105469
2019-06-03,43.459999084472656,119.83999633789062,128.27000427246094,52.380001068115234,118.12999725341797,173.3000030517578,1692.68994140625,338.8900146484375,66.66000366210938,49.97999954223633,1036.22998046875,47.779998779296875,55.93000030517578
2019-06-04,44.790000915527344,123.16000366210938,132.69000244140625,53.0099983215332,119.54000091552734,179.63999938964844,1729.56005859375,344.6199951171875,68.44999694824219,50.0,1053.050048828125,48.130001068115234,55.86000061035156
2019-06-05,44.54999923706055,125.83000183105469,131.49000549316406,52.380001068115234,120.22000122070312,182.5399932861328,1738.5,348.75,67.0199966430664,50.779998779296875,1042.219970703125,48.11000061035156,54.5
2019-06-06,45.099998474121094,127.81999969482422,132.22000122070312,52.720001220703125,121.30000305175781,185.22000122070312,1754.3599853515625,350.6400146484375,67.58999633789062,51.400001525878906,1044.3399658203125,47.45000076293945,55.209999084472656
2019-06-07,46.029998779296875,131.39999389648438,133.30999755859375,53.099998474121094,122.38999938964844,190.14999389648438,1804.030029296875,353.70001220703125,68.69000244140625,51.4900016784668,1066.0400390625,48.86000061035156,55.65999984741211
2019-06-10,46.79999923706055,132.60000610351562,134.74000549316406,53.33000183105469,123.48999786376953,192.5800018310547,1860.6300048828125,353.79998779296875,70.54000091552734,51.380001068115234,1080.3800048828125,49.619998931884766,55.380001068115234
2019-06-11,46.849998474121094,132.10000610351562,135.9499969482422,55.04999923706055,124.98999786376953,194.80999755859375,1863.699951171875,349.3299865722656,71.23999786376953,51.33000183105469,1078.719970703125,49.81999969482422,55.45000076293945
2019-06-12,46.31999969482422,131.49000549316406,134.8699951171875,54.779998779296875,125.68000030517578,194.19000244140625,1855.3199462890625,347.0299987792969,69.58999633789062,51.63999938964844,1077.030029296875,49.380001068115234,54.33000183105469
2019-06-13,46.70000076293945,132.32000732421875,135.75999450683594,55.470001220703125,124.79000091552734,194.14999389648438,1870.300048828125,348.8599853515625,69.93000030517578,51.130001068115234,1088.77001953125,49.66999816894531,54.779998779296875
2019-06-14,46.189998626708984,132.4499969482422,135.14999389648438,54.970001220703125,124.38999938964844,192.74000549316406,1869.6700439453125,347.1600036621094,68.72000122070312,51.310001373291016,1085.3499755859375,51.33000183105469,54.31999969482422
2019-06-17,46.130001068115234,132.85000610351562,134.9499969482422,54.849998474121094,124.16999816894531,193.88999938964844,1886.030029296875,354.8999938964844,69.11000061035156,50.869998931884766,1092.5,52.099998474121094,54.47999954223633
2019-06-18,47.369998931884766,135.16000366210938,136.3800048828125,56.369998931884766,125.37000274658203,198.4499969482422,1901.3699951171875,373.9599914550781,71.95999908447266,50.63999938964844,1103.5999755859375,52.209999084472656,56.11000061035156
2019-06-19,47.06999969482422,135.69000244140625,137.0800018310547,55.72999954223633,125.20999908447266,197.8699951171875,1908.7900390625,368.55999755859375,71.80000305175781,51.119998931884766,1102.3299560546875,52.97999954223633,55.13999938964844
2019-06-20,47.189998626708984,136.9499969482422,138.85000610351562,57.09000015258789,125.80000305175781,199.4600067138672,1918.18994140625,374.8800048828125,72.73999786376953,51.65999984741211,1111.4200439453125,53.939998626708984,56.720001220703125
2019-06-21,47.459999084472656,136.97000122070312,139.1999969482422,56.599998474121094,124.83000183105469,198.77999877929688,1911.300048828125,371.8399963378906,72.72000122070312,51.54999923706055,1121.8800048828125,53.2400016784668,56.18000030517578
2019-06-24,47.630001068115234,137.77999877929688,139.35000610351562,57.34000015258789,124.79000091552734,198.5800018310547,1913.9000244140625,373.989990234375,73.16000366210938,51.91999816894531,1115.52001953125,53.150001525878906,55.7400016784668
2019-06-25,46.849998474121094,133.42999267578125,138.36000061035156,57.08000183105469,123.93000030517578,195.57000732421875,1878.27001953125,369.32000732421875,72.55000305175781,51.7599983215332,1086.3499755859375,52.54999923706055,55.22999954223633
2019-06-26,48.189998626708984,133.92999267578125,138.52000427246094,57.869998931884766,123.29000091552734,199.8000030517578,1897.8299560546875,374.94000244140625,74.94999694824219,51.119998931884766,1079.800048828125,52.459999084472656,55.75
2019-06-27,47.459999084472656,134.14999389648438,138.52000427246094,58.209999084472656,123.66999816894531,199.74000549316406,1904.280029296875,364.0199890136719,75.43000030517578,51.08000183105469,1076.010009765625,52.70000076293945,55.41999816894531
2019-06-28,47.869998931884766,133.9600067138672,137.89999389648438,58.11000061035156,123.98999786376953,197.9199981689453,1893.6300048828125,364.010009765625,76.06999969482422,50.91999816894531,1080.9100341796875,52.38999938964844,55.06999969482422
2019-07-01,48.04999923706055,135.67999267578125,139.8800048828125,58.439998626708984,125.79000091552734,201.5500030517578,1922.18994140625,356.4599914550781,77.5199966430664,51.599998474121094,1097.949951171875,53.709999084472656,55.66999816894531
2019-07-02,48.119998931884766,136.5800018310547,140.22000122070312,58.970001220703125,127.0,202.72999572753906,1934.31005859375,354.1600036621094,77.01000213623047,51.97999954223633,1111.25,53.68000030517578,55.209999084472656
